scope,n_res,n,f1_mean,auc_mean,ap_mean,acc_mean,bacc_mean,prec_mean,rec_mean,jac_mean,f1_std,auc_std,ap_std,acc_std,bacc_std,prec_std,rec_std,jac_std
d.19,550.0,2.0,0.2668272447477586,0.6762372946859903,0.20143819617046715,0.6709090909090909,0.5948599033816425,0.18537808641975306,0.49111111111111116,0.1539558089807555,0.0037848616683342595,0.10194033946761565,0.002153685576132075,0.06428243465332244,0.07232301821875163,0.017732230238088537,0.09742360096347992,0.00251998140123508
d.165,5226.0,15.0,0.5008151278316245,0.9265240343820161,0.557938274768914,0.8801429037711457,0.8293193397642044,0.3915380082601427,0.7672277358795351,0.3440955934515167,0.13832987071253225,0.045462601993719105,0.2259395202267419,0.027212888122913878,0.06297401864374567,0.14611296590586054,0.12399671780124324,0.11699455669685029
b.18,154.0,1.0,0.2535211267605634,0.6332089552238805,0.1859831581014866,0.6558441558441559,0.5682835820895522,0.1764705882352941,0.45,0.1451612903225806,,,,,,,,
a.133,5639.0,30.0,0.3970954508040233,0.8440032080173988,0.6314075929931688,0.5350570190783056,0.6713851745028232,0.26418189949334825,0.8873488389566504,0.2535608367364987,0.11285284448337372,0.08158176565352612,0.20243402940510616,0.12443621354595347,0.05079110605395026,0.09274717646306974,0.11965155092617667,0.08580747262346992
d.142,14326.0,24.0,0.34751844312454483,0.8575981186079299,0.3526313875463087,0.8539944619335481,0.7451215931081024,0.24533633546520237,0.6273508547081902,0.21950269997817032,0.14867475815430234,0.11706569920489214,0.19103050760699578,0.05521068896797842,0.10971364791908501,0.11398155397678217,0.25561674878027824,0.1070995440879161
c.50,5342.0,14.0,0.5703911901715973,0.8978574208832931,0.6079637390497801,0.8683695236845935,0.8006320365482746,0.4954635215058519,0.7098927101698782,0.41211148435112,0.1454519489673794,0.05681730247746756,0.2055962236447836,0.05235789888381774,0.06444351453222126,0.17484488600543963,0.10716802297112459,0.13972072891300474
d.146,2299.0,7.0,0.5487814571791028,0.8711512328049598,0.584470960274908,0.8444384018509455,0.786896158289791,0.4599053570905407,0.7131042241457289,0.3919394621421001,0.15865148204894963,0.09358841935176133,0.2748421193752455,0.03700072869983828,0.08473590979667356,0.16257209490105748,0.185656421564859,0.14724149635673897
e.3,1939.0,5.0,0.4549730661495367,0.8802154245044186,0.5011984573617876,0.865190946566073,0.7650217851856093,0.355241895614678,0.6489879846401585,0.31352121237824615,0.21969393815707,0.10224343582742837,0.3031416943283029,0.019595937978697735,0.13489334516604193,0.18647107988706982,0.2626002786839777,0.1678964794171805
d.131,1111.0,3.0,0.21573347433257264,0.7145336177125854,0.1767461481115057,0.7867873851014897,0.6359861900726055,0.1417833800186741,0.4588744588744589,0.12424563043888352,0.12037694569942087,0.1639369699463712,0.12209942066023803,0.05579363892815906,0.15027033344634705,0.0772921887607984,0.27490881768759357,0.07422781595009736
d.20,241.0,1.0,0.448,0.9233897202342224,0.6615940344632637,0.7136929460580913,0.8223812621990891,0.2916666666666667,0.9655172413793104,0.2886597938144329,,,,,,,,
c.116,3419.0,11.0,0.4074722466224122,0.8485662398950342,0.4168000765761507,0.8290483126099918,0.7316242338752315,0.3432574708005865,0.60263600569496,0.2582682244485,0.0737161793839101,0.08190212794182283,0.12075273306614343,0.048740966425713364,0.08643525502831927,0.12032813569965135,0.20471362522677194,0.057165649218975115
a.73,506.0,3.0,0.20939365125411635,0.4871923231658255,0.1590983233058608,0.5222810544393303,0.4792359714117678,0.1416622593093181,0.4241977492751486,0.1181061628430049,0.07019607236080613,0.0281273764215614,0.08395359467841654,0.066041158959208,0.03021375033477021,0.05907230723135294,0.04490061714370393,0.04462226711104037
d.113,2469.0,11.0,0.49480101321330816,0.8461020730595812,0.5356073685958578,0.7681869591842698,0.7696474219009276,0.36543945595544325,0.7818356984697012,0.33961100031609526,0.14371595608211368,0.08588574500069979,0.2479176569399561,0.0491173362825419,0.08024937270000926,0.11904837556422745,0.1686034412677146,0.1259593830121019
c.101,4127.0,13.0,0.3306135808032946,0.7965629276432206,0.3259400802656524,0.6933872941656717,0.7285660092029125,0.21306069014393156,0.7733623420135509,0.20044499817399092,0.0766366378748206,0.0995258695355543,0.11320524207801493,0.06451992296516668,0.08263032447287874,0.05809777435155832,0.1300047429424649,0.05667601445193024
c.70,303.0,1.0,0.5301204819277109,0.9762544802867384,0.8561275623133633,0.8712871287128713,0.8920250896057347,0.3728813559322034,0.9166666666666666,0.360655737704918,,,,,,,,
d.110,1315.0,8.0,0.5154606003111935,0.8250215145085227,0.6516642928742784,0.6294528705043002,0.6933541019151022,0.3764938874668833,0.8508947523387346,0.35798482829264716,0.1475454977822556,0.09622447402868223,0.2607208392874213,0.05943494968388455,0.05144170223420378,0.1286784816056136,0.15230392096963988,0.12393689998362067
g.7,120.0,1.0,0.3454545454545454,0.6054736842105264,0.3306185529104796,0.4,0.5326315789473685,0.2235294117647059,0.76,0.2087912087912088,,,,,,,,
a.220,113.0,1.0,0.4337349397590361,0.727996254681648,0.5043815421620702,0.584070796460177,0.6446629213483146,0.3050847457627119,0.75,0.2769230769230769,,,,,,,,
f.32,19243.0,13.0,0.14086503572721976,0.8211043483470024,0.1831724788538517,0.9149151909597708,0.5850411785752739,0.10026254973584671,0.23808639826739372,0.08849969470138576,0.20040972602029278,0.062020979056969044,0.18856592148400633,0.09591792067388742,0.1342479068413773,0.1426702477717812,0.3406444210497053,0.12806348816238228
e.10,557.0,1.0,0.1403508771929824,0.7795248078266946,0.1431664845057148,0.9120287253141832,0.5495457721872816,0.1333333333333333,0.1481481481481481,0.0754716981132075,,,,,,,,
c.108,10257.0,19.0,0.2927704541157126,0.8251290146257413,0.2860844373367934,0.8513195027105825,0.7046062398949647,0.20280717822628383,0.5460007425322839,0.17993758598757081,0.14896709364054958,0.11752000159465824,0.22460206315159026,0.049354185144474594,0.1296668641041087,0.10223510789080428,0.29939327986119546,0.10276981194721724
f.1,3709.0,12.0,0.3828625018559421,0.6918884717755794,0.35342328698395487,0.6909055941042993,0.6394537990673312,0.2831407013335226,0.6048205046197114,0.24854116427378656,0.16600922832612727,0.11835575348365551,0.19288477002270737,0.12761993472855057,0.09018924622625606,0.12643496477655772,0.24607896665766357,0.12558134995075929
c.31,9348.0,18.0,0.4195383167032304,0.8889725008061686,0.45671225604560184,0.810939202920527,0.7779956958292,0.3055416489102194,0.7464157507871847,0.2752830650930884,0.1430281451641486,0.03612099930813791,0.18939392206493746,0.06981560284749348,0.08732568365181076,0.12131857147382433,0.24703441376106383,0.11577772156072944
d.168,6365.0,5.0,0.4817495631582217,0.9272605945056551,0.4944370524618953,0.8964686249505693,0.8292058364326215,0.3760928235743496,0.7541980394302377,0.3365308649897468,0.2002884546732863,0.035840140666191726,0.30906191772483316,0.03169070151321998,0.0808596593824512,0.1931421642259291,0.18072915679565532,0.18264321910748132
e.23,12126.0,18.0,0.440044273239084,0.9422653130257189,0.5250039436871029,0.8808309521843252,0.8567700837128368,0.3086500614468151,0.8304647903221324,0.2906451493736435,0.1305324918613591,0.019038112579575366,0.17803598587693195,0.022649518384683084,0.03897815381604212,0.11761632491442736,0.08642415700337472,0.10854389761140835
c.13,1174.0,1.0,0.0,0.6033351839286082,0.0475530462697787,0.9471890971039182,0.4916003536693192,0.0,0.0,0.0,,,,,,,,
e.69,1178.0,2.0,0.35652768284347236,0.8671985807969305,0.36856575506820316,0.9055811885892975,0.7166897861924624,0.2755825734549138,0.5083333333333333,0.22698509899979585,0.2103437260235034,0.06988709948508152,0.21513593892481817,0.015838012610478444,0.15711165611094613,0.14901541082756012,0.341768277573498,0.15703861562175214
d.207,2365.0,4.0,0.22930914152288195,0.776415910925345,0.20336538652074232,0.8183121972155596,0.6441262557518266,0.1620099977483785,0.45356321310268677,0.13801579038695122,0.17511567921940013,0.12230431283904081,0.1900333941119392,0.08453955834202237,0.1320205131453194,0.13746277656878372,0.21433962351737476,0.11503176908991175
b.1,1067.0,8.0,0.45403455928429837,0.7503648203149038,0.4862171242503137,0.5621855730301573,0.6453111909078114,0.3286566975956663,0.7961902277309254,0.296908665245684,0.0822706454366852,0.08068105826912209,0.13786377024829422,0.12606843897410358,0.057665524142517834,0.08996082243115455,0.1516310974360094,0.06923310688521336
d.5,486.0,2.0,0.23681776133209992,0.8171331888482041,0.4142006566342538,0.4158986175115207,0.656889797821069,0.13524096385542164,0.9545454545454546,0.1345238095238095,0.03401438725411699,0.11570446141861075,0.23296287855403225,0.017922061274313377,0.03585482915408211,0.02087242908321741,0.06428243465332244,0.02188663846529793
c.90,4084.0,4.0,0.3500269449214106,0.875562511183201,0.4232376666022151,0.8357599908726083,0.7117406759652033,0.2490219715234499,0.5898199023199023,0.23014770383505523,0.24296953466764323,0.029920023087537367,0.3043512484181275,0.11167946720804213,0.14376059162420646,0.17364366550400478,0.40643573784454956,0.1634378690702704
a.24,1084.0,4.0,0.3253102676477289,0.7244224205822137,0.37384737155469805,0.5646805523174212,0.6250623795984396,0.21678975994212918,0.7243938644235527,0.19874596719366122,0.11916150141500403,0.116396365292308,0.19144882065101082,0.13247165414661025,0.056542018802040954,0.08457669016979291,0.30029840054119655,0.08426378413193769
c.51,553.0,2.0,0.46568627450980393,0.861153962492438,0.524937898918902,0.7668331374853115,0.7756530472955155,0.34652406417112297,0.7961538461538462,0.32627118644067793,0.2842291963592985,0.09516853063791715,0.4670518859009851,0.054549424424085585,0.0905126733629678,0.25864226648748584,0.14686063916951375,0.2456896443105801
c.49,3202.0,4.0,0.268016443987667,0.8303638648138005,0.2871759689602128,0.8611706628125347,0.7081304580719876,0.18070194541231124,0.5464321825798064,0.16624320869287312,0.2015939485817165,0.09794091883613944,0.28108618958557535,0.07179874433349054,0.1525359400461746,0.1446527753612313,0.3687898404437528,0.13232818622883644
d.120,1765.0,2.0,0.34208261617900165,0.9334167514419298,0.31999681516676415,0.8876371883483973,0.869253656329074,0.2185,0.850609756097561,0.21354330708661415,0.180732111886751,0.04867097483642831,0.23130773271974556,0.01969830801785928,0.07911928541360258,0.1322289680818844,0.14228368158021998,0.13229021355112097
g.52,1469.0,4.0,0.23710504210185407,0.7700792791702015,0.2613648519851359,0.6882779204311372,0.6527660553229444,0.14755795739348368,0.624088874088874,0.137989236861535,0.11451421092141455,0.08526558531028325,0.13085147123876356,0.13238885753099322,0.10823118637924874,0.06627953302985609,0.35847839768268425,0.0717184505192136
c.7,5066.0,5.0,0.1408450704225352,0.6028441826436735,0.18356624266566307,0.924878847900539,0.5507188486193961,0.12820512820512822,0.15625,0.10869565217391304,0.3149391517605337,0.24780200760872326,0.3525290646355557,0.04993823308908007,0.1853511501193027,0.2866753817307423,0.34938562148434216,0.24305086711954235
d.150,944.0,2.0,0.34650235592606016,0.770867038913914,0.39662077409360724,0.8593060864451632,0.6606747372372372,0.30094466936572195,0.425,0.2343073593073593,0.33112793087822384,0.1593378025970191,0.36318366168258726,0.04293371076595768,0.19261625879787833,0.2442906018674172,0.4596194077712559,0.24718126658360917
d.250,3308.0,6.0,0.3194700998641001,0.8396652230851259,0.3857812300497836,0.8259438669766728,0.7330127102029942,0.21404683459767607,0.633877208015139,0.19925977823704663,0.16325481289075386,0.09353663157529406,0.2473605146814346,0.027361415536756285,0.13442840196740194,0.11135924062187412,0.3103501843185897,0.11327650731651853
c.94,14781.0,36.0,0.419681097190949,0.8999370686624462,0.5088021334692175,0.8265244171220063,0.8142796707695203,0.29970029786954355,0.8015679350323137,0.2734028454038733,0.12513514831303446,0.05551623038772985,0.2192861964716177,0.04187598809872052,0.07328279209594082,0.12493545837814632,0.16507707754109052,0.10204514694202844
d.218,3580.0,8.0,0.5199400910985579,0.9334643023105313,0.6127210153226965,0.8975290471932,0.824430024369313,0.4056541529653884,0.7387174743720609,0.3552241237491166,0.08702644218965062,0.02722022176929949,0.12733040689805336,0.029579405444862365,0.051791149476760404,0.08169195234084366,0.09434079554447922,0.07647753663390654
c.92,587.0,1.0,0.5103448275862069,0.9537934186471664,0.6614470499136342,0.879045996592845,0.9003427787934186,0.3523809523809524,0.925,0.3425925925925926,,,,,,,,
d.118,2734.0,5.0,0.2881756900300563,0.8165284984153626,0.3146830659185482,0.7768882943755608,0.7384203311901232,0.18827010032684707,0.6917110143525237,0.1707584048828288,0.08592438837585001,0.06121609082029474,0.14264343457830095,0.025245419940284855,0.0793381753539523,0.06360665948649537,0.18929790261015175,0.06018263516554788
b.70,1799.0,3.0,0.5613144884068094,0.9670596225996954,0.7211494119978945,0.9224298023081129,0.8529635728210128,0.4477751049544007,0.7731036556453758,0.39027340803297084,0.016031016555883515,0.007572620668771921,0.05878666797341816,0.008707085048387178,0.05694651245219104,0.03673333895012883,0.13263988701321922,0.015552177459537788
d.171,1288.0,1.0,0.0952380952380952,0.864086931276181,0.0791544617857278,0.9557453416149068,0.5627929160963875,0.0681818181818181,0.1578947368421052,0.05,,,,,,,,
a.29,3490.0,22.0,0.43476616573439286,0.8546496399866328,0.5523760157698546,0.6909976823829473,0.7550632796438447,0.29423385583549627,0.8495839369559792,0.28044261151183086,0.07345685088280311,0.03962611923613528,0.08486252852843826,0.06501132512078837,0.05302168817724971,0.05835167141067428,0.1129985752179821,0.05983424035463395
d.61,1404.0,6.0,0.4029931042168935,0.8900936628788254,0.42245382996833963,0.7877136107322809,0.7984537721761421,0.26872721868339294,0.8119178050528165,0.25375713224264346,0.05791441551431447,0.022721320103751396,0.094962785105645,0.016837522671306185,0.04994891761740908,0.042537362432418145,0.09880033933320882,0.04683420822227226
b.51,549.0,2.0,0.4548217739707101,0.8677852327427201,0.4958086009884317,0.8128048780487804,0.7558457207858561,0.34187500000000004,0.6814814814814815,0.29444444444444445,0.018757184579692908,0.0666952826401138,0.003463275926254937,0.07310602629340598,0.06911833477813782,0.002651650429449536,0.07332959212304932,0.015713484026367745
a.42,1743.0,12.0,0.4907320507147473,0.805487360304582,0.5518951277817791,0.6537667564791706,0.6968480868676602,0.35916948941142485,0.799897170730504,0.3302427599055822,0.09840489061200898,0.08509250521342875,0.23839992716663325,0.06796637988693376,0.043387535923085044,0.08885189980683797,0.1572907669914901,0.08536678902958701
f.3,267.0,1.0,0.2557077625570776,0.5681452539646059,0.2281341621771148,0.3895131086142322,0.5343599172603999,0.154696132596685,0.7368421052631579,0.1465968586387434,,,,,,,,
a.209,873.0,1.0,0.3625,0.8981003752345216,0.3310972225561916,0.8831615120274914,0.7995719981238274,0.2436974789915966,0.7073170731707317,0.2213740458015267,,,,,,,,
f.38,485.0,1.0,0.4,0.9563125859022188,0.508189022801566,0.8824742268041237,0.8735028470449637,0.2602739726027397,0.8636363636363636,0.25,,,,,,,,
a.265,178.0,1.0,0.5490196078431373,0.8210784313725491,0.534400037371819,0.7415730337078652,0.772875816993464,0.4117647058823529,0.8235294117647058,0.3783783783783784,,,,,,,,
d.41,16950.0,19.0,0.24626215777563615,0.780415080603659,0.18741775180915526,0.9079343891108035,0.6467594358735198,0.19062197769319547,0.3623489042591063,0.14352937391680576,0.09101152831701803,0.07451722966183245,0.09794004983419093,0.019991990319084905,0.060020356692765425,0.07840100156344543,0.12036234265740638,0.06333326109783008
b.29,2154.0,9.0,0.47071687486580516,0.8279593226744734,0.47960529140926744,0.7643454747543822,0.7462629496334485,0.3535409831453395,0.7183593639475991,0.30833166654441385,0.032371608185108994,0.08637722446694303,0.10209436221988603,0.07865908407351893,0.08729438441749106,0.03131897949702336,0.10642603397136675,0.02813715851395323
d.256,975.0,1.0,0.0681818181818181,0.7166364590289039,0.0508430165030025,0.915897435897436,0.535128302966708,0.0454545454545454,0.1363636363636363,0.0352941176470588,,,,,,,,
d.14,3247.0,7.0,0.4291952128663385,0.8749026783354834,0.4367172057084559,0.8360643731452294,0.7795536447392076,0.31748592389296965,0.7150824898724059,0.2856558636112377,0.17487700695519004,0.08272201096428623,0.22229702172597163,0.03752775092261697,0.1151366421876375,0.13969179673103438,0.2766758249812709,0.13067775717030755
d.86,380.0,2.0,0.35767057800956104,0.7977539124134396,0.39172919100151304,0.6550610893100666,0.6881287063474633,0.2551020408163265,0.7258620689655173,0.2190322580645161,0.07436759715217052,0.037405820374438396,0.0340710296779831,0.16735509914030783,0.010032747213848253,0.10101525445522101,0.24626822379255622,0.05519994872488528
c.124,3752.0,5.0,0.4615261136097473,0.912730715468592,0.5273958874306148,0.8643519208335879,0.8188741394443355,0.33510803884935064,0.773601561836856,0.3136486226639438,0.18626732362927456,0.06324881780848954,0.29391866152777774,0.04795462207210608,0.08547137182771798,0.14818831181307962,0.1924354006712234,0.14139432988728734
a.134,98.0,1.0,0.6990291262135923,0.8412280701754385,0.7700879119835512,0.6836734693877551,0.7320175438596491,0.5538461538461539,0.9473684210526316,0.5373134328358209,,,,,,,,
d.15,995.0,2.0,0.38548387096774195,0.8522567569320252,0.40952369790125487,0.8071378389121533,0.7571672587290017,0.26537258989056794,0.7048155096935584,0.24502487562189051,0.16195026278788666,0.08536719081797862,0.32581928346703437,0.03564719701231169,0.10540050721637784,0.1147804910576392,0.27240636473478,0.12488701856777336
b.36,188.0,2.0,0.4100758396533044,0.6799259563965446,0.44857443413072773,0.5397959183673469,0.6035496366378719,0.2855392156862745,0.7272727272727273,0.2661777394305435,0.18156479646935186,0.12935022031824664,0.14701607697370805,0.08514142875511495,0.16457224361943187,0.12651665447700486,0.32141217326661253,0.1445938801908644
d.127,4453.0,17.0,0.6402019902184245,0.9528419447907924,0.7051690452775424,0.9047550896973713,0.8760118346676534,0.5196555128419088,0.8396575627649795,0.47228344277535267,0.04474247652488184,0.012525290147415742,0.05025241200241601,0.013010063955322391,0.02506664335234062,0.053089259399774553,0.04703181033651314,0.04770758198989863
d.13,2250.0,8.0,0.37033982280212685,0.7739918880645866,0.33197301356518755,0.7276882877847803,0.6706747024882511,0.27376133769200633,0.6118780880921784,0.23029880546190917,0.08511031640207473,0.056541738883540915,0.1522659253507455,0.10692120109857199,0.06752637021108777,0.05536184933964761,0.22282729336819534,0.06678423310957292
c.123,9342.0,9.0,0.25999739784516473,0.7791211427233754,0.178129408599338,0.8776491649876509,0.6516851598683646,0.2001345270280688,0.40309500693096556,0.15044849339156363,0.05464974857864532,0.04487837956038142,0.061363261887101866,0.06779513372900563,0.04679081987334808,0.03757087917198854,0.1509551649428006,0.036739718955557485
f.4,697.0,1.0,0.2601626016260163,0.8718769357836053,0.3548211645285105,0.8694404591104734,0.7174788354325832,0.1702127659574468,0.5517241379310345,0.1495327102803738,,,,,,,,
f.26,6932.0,7.0,0.07543653084711323,0.7231353335672825,0.05246514581637111,0.8790670025533039,0.5497355814436349,0.04676238607089468,0.20235481105046318,0.039413264225578386,0.030010385184420892,0.038120104290853,0.007259705160545249,0.017445110454396902,0.0458614543602927,0.017052310895883084,0.10739552942268765,0.016204889199650577
d.322,1374.0,1.0,0.1724137931034483,0.8854434090036185,0.2016912553848575,0.965065502183406,0.5615840223170067,0.238095238095238,0.1351351351351351,0.0943396226415094,,,,,,,,
c.4,4042.0,4.0,0.32918358033080125,0.8576318249297955,0.28534676993778896,0.8718165832009184,0.7164691746508116,0.25566308691308687,0.5451191649175499,0.21884532800971584,0.24459044397446492,0.06294096211481456,0.3042870475470238,0.03451040439010815,0.09556791211421631,0.23860570302895112,0.1823391725728084,0.19941295824528713
d.90,7177.0,15.0,0.3536154320623902,0.8520993397127744,0.31381104288658024,0.8088031862360562,0.7459006891921375,0.24886580909986497,0.6736837662534256,0.21836492506863514,0.0933350261707812,0.05166267100402595,0.11262520513774303,0.06245773410209665,0.06995342511309867,0.07736398461732022,0.18317831919689892,0.0677544718935306
d.68,8779.0,11.0,0.547331863311281,0.9329030597160287,0.5742897160640927,0.9318857102499805,0.7959250171663631,0.4803591912201894,0.6471503487969016,0.42300288184838986,0.3003454489862665,0.06159499243345783,0.3212108354709829,0.03258499588360468,0.16775527159043874,0.2662376418251539,0.3455217502049894,0.24655052604534183
b.61,6644.0,28.0,0.31122167957929175,0.6769225045200143,0.24918027614885419,0.6514407886962921,0.6256487582593859,0.21779286267167142,0.6012529222973022,0.19017789456371634,0.11641920857710829,0.08455977219750856,0.11700110302258329,0.11274699453529505,0.08510524374210449,0.09999931042720946,0.2057004798332466,0.08899300495132957
f.21,7426.0,6.0,0.08298078495009438,0.8035980912553424,0.10077122895934192,0.8602374021521705,0.603429517293217,0.04794174858922745,0.34086350787454567,0.045597196220661156,0.09737270390535337,0.05568655901818707,0.11884918674172475,0.11204236996446916,0.16341639579911577,0.054368934581874334,0.4375836495103114,0.05460449932195606
d.258,1846.0,2.0,0.3221153846153846,0.8466745008418097,0.30570075879028275,0.8783093193271346,0.7130008025277248,0.23931669134757774,0.5292929292929293,0.20026455026455026,0.19717400629240273,0.019677920335039383,0.2753018214793154,0.007427908553879543,0.07463241061584386,0.17359793094287887,0.1514208460722708,0.14104722566525313
b.160,536.0,1.0,0.1708542713567839,0.8023561318755827,0.1265104667948454,0.6921641791044776,0.7145944571573861,0.096590909090909,0.7391304347826086,0.0934065934065934,,,,,,,,
d.261,479.0,1.0,0.4246575342465753,0.8936781609195402,0.4317411301042475,0.824634655532359,0.7706635318704285,0.3039215686274509,0.7045454545454546,0.2695652173913043,,,,,,,,
g.39,2883.0,3.0,0.06479160865125773,0.7039990540124835,0.07593649031052026,0.8983727980619772,0.526991677099241,0.04375644994840037,0.1281464530892448,0.03415384615384614,0.060685178165261845,0.04841707042791701,0.010729415611714373,0.060767591353021615,0.025621580995214277,0.042202280021901496,0.11247785562878262,0.032216721741408036
d.190,656.0,1.0,0.1066666666666666,0.7061577004219409,0.0750050002552325,0.8978658536585366,0.5461497890295359,0.0784313725490196,0.1666666666666666,0.056338028169014,,,,,,,,
e.17,3513.0,4.0,0.3051305790114822,0.9096625732548755,0.34083514320484043,0.8810728659012743,0.7771923103475897,0.21330225134408598,0.6693370992151481,0.19353274033871048,0.20980510636848135,0.049383767446259226,0.2805756601507198,0.05946252914567713,0.18180277277116277,0.13546532293820035,0.4342875122486844,0.1461842716614988
d.210,3921.0,4.0,0.2684065934065934,0.8175154982137669,0.30593438992053595,0.9004487651981565,0.6766267620521421,0.1944013112491373,0.4409064132409721,0.17232973601644483,0.243086800731948,0.10114330108835495,0.30885522721654624,0.05560913318660619,0.18088258068467325,0.16858940316830826,0.4264336956873345,0.16454475332357407
d.63,528.0,3.0,0.5600675390460109,0.842118390229901,0.6250623700610421,0.7556818181818182,0.7768950862476043,0.4298791486291486,0.8114543114543115,0.39113756613756606,0.0708533060242356,0.03553661855729375,0.13973005397677313,0.024766471270117454,0.022677093248786716,0.07466065958275336,0.026067733720114665,0.06656304935748154
d.37,4380.0,11.0,0.4143653947927986,0.8481927496478797,0.40509586060917974,0.8092796535105123,0.7625420250034963,0.30504796517532373,0.7131810182750205,0.27418208452134607,0.16473865518734507,0.10894862276349938,0.21892149471679884,0.08420168134767585,0.11307441171700586,0.1395759256109169,0.27409799465993845,0.1375710497631369
a.39,3384.0,12.0,0.4531629429408994,0.8238114114236276,0.48408829314554036,0.7858973391544013,0.7272529612880199,0.3819875427713058,0.6630020317520318,0.31594263531919003,0.2186783632488614,0.09917172024812343,0.24889878302151408,0.16328571724190474,0.11618421739125571,0.24149452888987474,0.24913592867005163,0.17886843661648238
d.230,1596.0,2.0,0.0,0.5834667226712681,0.045593560574076,0.9537728026533997,0.491025641025641,0.0,0.0,0.0,0.0,0.021115217140349838,0.006756507511877035,0.026091419372140375,0.012691660175143194,0.0,0.0,0.0
d.48,891.0,3.0,0.3066959433983188,0.7237721823254227,0.2303558908948158,0.7597904625196926,0.6616186042906816,0.21831550802139033,0.5399385560675882,0.18121345029239763,0.01822429457159885,0.01111371147605784,0.028542797659377228,0.05782781950666575,0.029046371579482817,0.028970005225743525,0.10739238900773221,0.012636476673942682
d.52,293.0,1.0,0.419047619047619,0.902089552238806,0.3896049485057166,0.7918088737201365,0.8317910447761194,0.275,0.88,0.2650602409638554,,,,,,,,
a.96,436.0,2.0,0.4791208791208791,0.9003564314236596,0.5819763688426406,0.8253968253968254,0.8040564053052797,0.3849206349206349,0.7733990147783252,0.32567049808429116,0.19270602388380642,0.010191662671275074,0.09186478893127137,0.1066272130360667,0.006925038155505407,0.24131421897636154,0.11843167763715567,0.16797172579910324
d.178,3283.0,11.0,0.5201089887582633,0.9274577177950518,0.6143595453612437,0.8821294373268198,0.8145512284299639,0.41332771194842316,0.7306096423124288,0.3535418708963521,0.06113549621344668,0.025495880187413566,0.06562351911941636,0.025524825997126625,0.047759294682672815,0.07927821819846528,0.1002107272767154,0.055731997869451017
d.220,213.0,1.0,0.2222222222222222,0.5552118039029034,0.2633005315287374,0.704225352112676,0.5736554021894336,0.1525423728813559,0.4090909090909091,0.125,,,,,,,,
f.54,3238.0,7.0,0.4711968823624626,0.8592658659439697,0.5007563926445737,0.8930832119971193,0.7201162747688189,0.4759422923708638,0.5226357567371392,0.3094513907637804,0.05076378289909049,0.0251408036757649,0.06509872062284193,0.10308033886482268,0.02672378496239583,0.11729929823161181,0.1524611662046954,0.043540422057162464
g.40,55.0,1.0,0.4411764705882353,0.6016666666666667,0.3692130449165174,0.3090909090909091,0.525,0.2830188679245283,1.0,0.2830188679245283,,,,,,,,
b.34,109.0,1.0,0.7037037037037037,0.8138888888888889,0.8006831834758712,0.7064220183486238,0.7269097222222223,0.6031746031746031,0.8444444444444444,0.5428571428571428,,,,,,,,
d.56,7257.0,4.0,0.2422433522231909,0.906090008382635,0.32942259232743626,0.9017759867150805,0.6972911306137649,0.17587959069245862,0.4893269209058683,0.15031842818428182,0.21154363518436206,0.05179432154716885,0.27317142302228714,0.086198687008314,0.20530488662156843,0.11553873568877283,0.5091542495976723,0.13854575168156258
c.140,1060.0,2.0,0.3931700339710352,0.8905589388431658,0.35133446823743797,0.8509143855976704,0.7577254842756316,0.2849141150112024,0.6479460847240051,0.24473684210526309,0.014412689621896343,0.0013606495274464164,0.0069356502356242265,0.021744429050617516,0.028488764071653364,0.0322132290159667,0.08850181150922773,0.011164843913471837
j.129,914.0,1.0,0.3720930232558139,0.8465789045993825,0.2357399536679031,0.9409190371991248,0.7086624410856492,0.3137254901960784,0.4571428571428571,0.2285714285714285,,,,,,,,
a.127,1308.0,1.0,0.1632653061224489,0.7924855082708893,0.1645374081281694,0.9686544342507644,0.5819666336773647,0.1481481481481481,0.1818181818181818,0.0888888888888888,,,,,,,,
d.287,2711.0,4.0,0.16371772839376605,0.7847427703975894,0.19140216585770853,0.9249229745506926,0.571262181425362,0.14859948165869213,0.18547254150702422,0.0930429985116828,0.12646632248354106,0.06404849797124285,0.09865619389731396,0.020602385674140463,0.06972309568134935,0.10521851143535803,0.1529562961446133,0.07523425414748831
d.154,3297.0,3.0,0.16977671451355658,0.8775381229057205,0.14274714324814197,0.9317532284140505,0.6244740311546773,0.11811642901667445,0.3023504273504274,0.0927912586916418,0.011424123413139581,0.004696815598314664,0.015350768575880672,0.003371603482851773,0.0047200018643838385,0.010007395279262274,0.009252408160090155,0.006828726036048463
e.51,4390.0,2.0,0.3318727808415804,0.8687494278957875,0.23581292542515164,0.9295467829702582,0.766522363607361,0.23102646118057568,0.5934065934065934,0.19953281182094734,0.052030067604117096,0.013930579590977713,0.06493402567028553,0.012046718704849937,0.021336293336960303,0.045440709113761905,0.031081616755452686,0.03741427666643295
d.80,231.0,1.0,0.2727272727272727,0.6835284280936456,0.1835605613381578,0.6536796536796536,0.6530100334448161,0.1724137931034483,0.6521739130434783,0.1578947368421052,,,,,,,,
c.17,1403.0,3.0,0.28908731347755734,0.8453621531724339,0.29183030077707073,0.8774682395644282,0.6870430888211941,0.21398516616745109,0.46949494949494947,0.17211328976034854,0.11047807675819993,0.127997923172241,0.145589586246147,0.007251169189387808,0.11994430555213227,0.058622197703911916,0.2547800746529429,0.07309847089240794
