logits,labels,entries
-3.1187367,0.0,3756
-2.3377125,0.0,589
-1.4759057,0.0,3739
-3.2515645,0.0,987
-2.147677,0.0,12895
-2.9222019,0.0,6292
1.475973,0.0,12215
-3.516636,0.0,4452
-2.9345744,0.0,1906
-3.5804884,0.0,9714
-2.371226,0.0,5666
-2.4011,0.0,6830
2.0266378,1.0,15731
-4.8817515,0.0,17548
-1.7145975,0.0,5593
-0.47506368,0.0,14580
1.4779744,1.0,11180
-1.990453,0.0,271
-3.9142478,0.0,8379
1.5906265,0.0,17108
-2.2845616,0.0,1548
-1.3230352,0.0,1615
-2.1811416,0.0,8595
-3.4869647,0.0,8543
-3.1124697,0.0,7521
-2.973289,0.0,17389
-0.6597136,0.0,7320
-0.25185838,0.0,8166
0.009551749,0.0,14776
-2.4431255,0.0,4771
-0.19528899,0.0,7920
1.176792,1.0,1058
-1.5582886,0.0,4066
-4.811063,0.0,495
-1.1362537,0.0,168
-4.7864237,0.0,10518
-4.41392,0.0,4451
-3.3164175,0.0,12641
-5.483638,0.0,12036
-0.9343467,0.0,3581
-0.46418682,0.0,5333
-4.545735,0.0,10126
-1.6758969,0.0,4330
-1.1523235,0.0,4461
-2.2037537,0.0,3755
-3.373556,0.0,8544
0.4751849,0.0,1615
2.707041,1.0,7527
-2.0514219,0.0,2551
0.94453585,0.0,9929
-2.8716643,0.0,11405
-1.0221814,0.0,1482
-1.0962812,0.0,8062
-2.1170936,0.0,3755
-1.1473038,0.0,3477
-1.0479754,0.0,13504
-1.4829836,0.0,8918
-1.1620264,0.0,2347
-0.1041925,0.0,8966
-2.4055727,0.0,5985
-2.9756153,0.0,7920
-3.401225,0.0,6546
-2.5102158,0.0,3966
-2.6939433,0.0,1438
-2.035707,0.0,4928
0.9946879,1.0,1505
-0.8660295,1.0,8598
-1.378217,0.0,8166
2.0599003,0.0,5396
-1.3949313,0.0,4448
-2.1459196,0.0,13020
2.1584113,0.0,7692
-2.2466934,0.0,11712
-2.2754452,0.0,12641
-1.9702014,0.0,11902
-0.8664521,0.0,11883
-3.2904856,0.0,6698
-1.6354623,0.0,14873
-3.9343736,0.0,1859
2.1555483,0.0,13552
-4.3352523,0.0,11412
-1.5569297,0.0,4989
-3.1781642,0.0,15330
-0.04027945,0.0,3715
-4.8472586,0.0,13125
-4.8223424,0.0,6831
-3.9367292,0.0,1289
-2.1882942,0.0,10215
-1.720288,0.0,6747
-1.2207642,0.0,16879
-3.3760018,0.0,1877
0.37771782,0.0,11555
-0.81236744,0.0,1838
-3.0827467,0.0,11321
-4.806433,0.0,2426
-3.1142457,0.0,15003
-1.8273331,0.0,272
-2.9933636,0.0,10400
-2.2571337,0.0,9928
0.035478413,1.0,12064
-3.1934447,0.0,3512
-1.723622,0.0,3923
-1.0751991,0.0,12914
0.7612814,0.0,15262
-1.2515059,0.0,1731
-1.2307022,0.0,1513
-4.3268347,0.0,9673
-3.2789195,0.0,2917
-1.5495856,0.0,589
-4.9093585,0.0,14734
1.70336,0.0,14463
-1.8191686,0.0,7183
-2.3656456,1.0,3808
0.80355984,0.0,13276
-1.3047609,0.0,1393
-0.67083955,0.0,6768
0.6727293,0.0,2100
-3.4499223,0.0,7199
-4.640597,0.0,11651
-1.3924251,0.0,272
1.2259061,0.0,17420
-2.6071696,0.0,8459
-3.848378,0.0,5990
2.4894373,1.0,15117
0.8996062,0.0,14796
-0.55589515,0.0,3355
1.58596,0.0,11984
-1.4651358,0.0,15345
0.25230667,0.0,1120
-3.284823,0.0,14916
1.86659,0.0,9287
-2.5948594,0.0,12469
2.5728545,0.0,15731
-0.8078656,0.0,6210
-1.449887,0.0,15793
1.1218655,0.0,13123
-0.706205,0.0,13521
1.4164968,1.0,1972
-1.5773475,0.0,2211
1.5242286,0.0,9220
0.5747025,0.0,8201
-0.20590377,0.0,13168
-4.323576,0.0,10930
-0.45424554,0.0,3854
-1.2191789,0.0,11773
-2.5085828,0.0,3365
-0.49017984,0.0,12469
-3.363289,0.0,2347
-0.07954129,0.0,13634
-3.062937,0.0,1647
-2.4426832,1.0,3078
-3.2276886,0.0,7251
-0.101790264,0.0,1513
-2.145403,0.0,15859
-2.6064558,0.0,4260
0.3477431,0.0,3019
-3.8466208,0.0,6237
-3.6399257,0.0,12966
-2.2808053,0.0,1396
-2.681794,0.0,7920
-2.9051583,0.0,11815
-3.8115249,0.0,4109
-3.7060313,0.0,8666
-4.4772067,0.0,5990
-0.29106885,0.0,2581
-1.7936479,0.0,589
-3.3934386,0.0,3660
-1.3084564,0.0,3149
0.73749447,0.0,13981
0.3198451,0.0,2717
0.008850865,0.0,2229
-2.4002998,0.0,2468
0.955299,0.0,12915
-4.7892904,0.0,13379
-2.71959,0.0,14411
-1.2719935,0.0,3469
3.5414665,0.0,10000
0.5246117,0.0,3925
-4.8093705,0.0,4012
-4.2594943,0.0,4012
-3.2985492,0.0,4184
-2.6644416,0.0,2794
-2.555392,0.0,3601
2.4833946,0.0,12807
-2.5391285,0.0,6223
-0.7668935,0.0,642
-3.4261305,0.0,2229
-2.4642622,0.0,7652
0.8324396,0.0,6829
0.611003,1.0,6962
-3.5452712,0.0,3150
-3.524722,0.0,172
-2.8493407,0.0,9928
-3.2538257,0.0,3405
-3.3109124,0.0,769
-2.1171618,0.0,15092
-1.2590928,0.0,1548
-2.0324397,0.0,16879
1.3155181,1.0,2368
0.7704608,0.0,70
-2.791736,0.0,3715
-2.538838,0.0,4365
-5.4257097,0.0,2062
-1.9785845,0.0,1731
-2.1024172,0.0,12469
-0.48310593,0.0,4174
-0.74090433,0.0,15051
-0.9441508,0.0,4648
-0.8153751,0.0,2741
-2.3870714,0.0,3421
0.3029044,0.0,6920
-2.9623773,0.0,547
-1.9150369,0.0,3157
-1.6982832,0.0,3139
1.0268292,0.0,8155
-2.8522809,0.0,190
-1.4312959,0.0,7535
-3.4933543,0.0,2824
-3.936,0.0,987
1.1409917,0.0,3405
-2.4799397,0.0,8067
-0.9013294,0.0,7199
-2.8324406,0.0,10563
0.63210315,1.0,8128
-3.9461298,0.0,8665
-0.9763236,0.0,5089
0.14876106,0.0,8628
-0.6349069,0.0,7005
-6.606753,0.0,2062
-1.4171633,0.0,3501
-2.9988484,0.0,1498
-2.7982748,0.0,168
-5.6157165,0.0,11712
-3.9878368,0.0,17489
4.1448727,0.0,6580
-2.8776474,0.0,5641
-0.8633349,0.0,6223
-1.98913,0.0,4771
-2.1754644,0.0,519
-2.7762814,0.0,9121
-1.0821275,0.0,3808
-0.66455084,1.0,3365
-4.18172,0.0,4562
1.2919276,0.0,11787
-1.9919784,0.0,8166
-5.1981683,0.0,2347
-1.00135,0.0,6377
-0.6783494,0.0,9867
-1.6535714,0.0,3019
0.19855818,0.0,10045
-2.2271628,0.0,11984
-3.5937014,0.0,1483
-3.7682445,0.0,2617
-3.8793352,0.0,5627
0.40185273,0.0,13357
-3.8798113,0.0,10569
-3.2918434,0.0,15003
-2.7179363,0.0,5591
-2.9269526,0.0,987
-2.9405591,0.0,3599
-2.6215158,0.0,156
-1.8817334,0.0,4990
4.2469697,1.0,9599
-1.5374534,0.0,13504
-4.626147,0.0,5550
-1.7320739,0.0,3157
-0.80879474,0.0,2046
1.5813118,1.0,2366
-2.6463363,0.0,92
0.06868421,0.0,8415
-5.3691096,0.0,17
-2.1017003,0.0,2684
-4.897819,0.0,3194
1.323672,0.0,7484
-1.0193847,0.0,2154
0.71312594,0.0,1749
-1.0757027,0.0,1474
-1.3570228,0.0,5620
-4.3318176,0.0,13006
-3.168811,0.0,1056
-2.8652637,0.0,589
-0.9257643,0.0,9342
-1.8524963,0.0,3509
-3.2791214,0.0,4562
-1.6152532,0.0,4989
-0.5377876,0.0,1809
-5.5287385,0.0,3610
-3.2052748,0.0,5188
-3.2409644,0.0,8572
-1.9354346,0.0,12553
-4.1576433,0.0,15076
-2.601816,0.0,9928
-3.819573,0.0,17126
-1.4558477,0.0,10315
-5.709233,0.0,12504
-3.6893873,0.0,2296
0.23706645,0.0,11074
-1.1012703,0.0,9376
0.4970751,0.0,16682
-1.9602785,0.0,16358
-3.8998334,0.0,10111
-2.285993,0.0,7898
0.37454888,0.0,5437
-2.8033993,0.0,190
-2.832688,0.0,801
-2.2296522,0.0,3505
-1.6295943,0.0,6817
-2.5321558,0.0,2794
-3.5253704,0.0,1859
-2.628248,0.0,8301
-3.615283,0.0,3923
-3.4086156,0.0,14602
-2.094433,0.0,2617
-0.80302674,0.0,15082
-2.314613,0.0,577
-0.83950675,0.0,7204
-2.2372346,0.0,4405
-5.678472,0.0,3139
2.1969187,1.0,11840
-1.1341319,1.0,8276
-2.2854412,0.0,14412
-2.887727,0.0,5137
-2.5905643,0.0,16624
3.1624315,1.0,260
-2.4519129,0.0,1469
-0.62081015,0.0,4648
-2.1541295,0.0,112
-3.517934,0.0,7199
0.8173791,0.0,2719
-1.9889796,0.0,7351
-1.9231975,0.0,1437
-0.21987596,0.0,5333
0.38930726,0.0,16809
-4.1670384,0.0,678
-3.7282932,0.0,3258
-4.119462,0.0,9926
-2.5194364,0.0,9093
-1.6758022,0.0,7200
-1.5480207,0.0,4907
-3.7386804,0.0,9455
-1.3837063,0.0,8182
-2.7123706,0.0,13552
-1.9453403,0.0,11034
-3.6425688,0.0,2368
-2.6415894,0.0,5414
-3.6484485,0.0,112
-3.9418879,0.0,769
-2.1369221,0.0,6747
-3.6835442,0.0,14908
0.66853094,0.0,9465
-3.907365,0.0,6029
-2.5259922,0.0,9058
-3.4980562,0.0,1230
-3.1246808,0.0,1546
-1.8500321,0.0,2677
-2.8436153,0.0,7534
-2.1098938,0.0,769
-4.1015286,0.0,3775
-3.329415,0.0,4562
-3.9014761,0.0,12581
-2.2158515,0.0,14599
-1.6146257,0.0,3157
-1.6795182,0.0,168
-3.0612323,0.0,4174
-2.7565916,0.0,6530
-2.793112,0.0,7760
-2.4682653,0.0,3510
-2.9143867,0.0,3756
-3.3418033,0.0,3756
-2.4373152,0.0,13572
-0.8936909,0.0,8062
-1.3874573,0.0,7320
-0.62814873,0.0,5645
-3.9316745,0.0,9383
-4.1739726,0.0,5049
-2.9056149,0.0,780
0.34755793,0.0,643
-3.227784,0.0,4174
-4.1981454,0.0,1200
-4.3020244,0.0,15304
-1.4943292,0.0,4130
-3.277922,0.0,4450
-2.6701205,0.0,3654
-2.1627295,0.0,3581
-4.617748,0.0,11691
-2.7076774,0.0,6464
-1.4830291,0.0,4130
-3.0223222,0.0,3149
-1.1942441,0.0,7509
-0.8427129,0.0,13398
-2.5027883,0.0,15893
-3.384299,0.0,8595
0.13777608,0.0,8192
-1.0892332,0.0,6829
-3.0814273,0.0,11233
4.537156,1.0,14599
-3.1543243,0.0,6602
-0.016976278,1.0,17489
-4.5231643,0.0,17389
-1.951983,0.0,2823
-2.342184,0.0,1981
-2.9768946,0.0,273
-2.0560172,0.0,168
-2.6494062,0.0,15346
-3.5589142,0.0,4081
-2.64588,0.0,10518
-0.81346,0.0,11991
0.7293573,0.0,10111
-4.4899983,1.0,10819
-3.740012,0.0,14320
-3.262058,0.0,16093
-3.922773,0.0,13783
-3.19452,0.0,495
0.37927333,0.0,8454
2.1009762,1.0,17566
-2.5377798,0.0,7351
-2.4927628,0.0,17486
-1.5649221,0.0,495
-4.177397,0.0,15115
0.21205387,0.0,3136
-2.6571496,0.0,9342
-1.2441632,0.0,1972
0.39790908,0.0,5627
-4.191642,0.0,2367
-2.6270998,0.0,9103
-2.1748512,0.0,4447
-0.5955499,0.0,8062
-2.6641757,0.0,4130
-0.39846328,0.0,2677
-3.4316413,0.0,10693
-0.6562769,0.0,1289
-2.1298344,0.0,3773
1.3027748,0.0,11321
0.87133855,0.0,14743
-3.4650679,0.0,4457
-3.4371874,0.0,8679
-3.0530932,0.0,1004
-1.6113911,1.0,6550
-0.06490993,0.0,945
1.6229379,0.0,8166
-0.8049357,0.0,2471
-3.6714997,0.0,9598
-3.388786,0.0,905
-3.3853276,0.0,495
-3.173127,0.0,15355
0.23917744,1.0,9707
-1.9511878,0.0,10046
-1.0875181,0.0,6767
-3.2807193,0.0,9170
-2.205839,0.0,5137
-4.58372,0.0,7677
-0.69346213,0.0,526
-1.0129608,0.0,4562
-1.9334728,0.0,14581
-2.6040182,0.0,13769
-0.8401228,0.0,8318
-3.8073497,0.0,8928
-1.3258687,0.0,801
-2.0316277,0.0,190
-3.9032667,0.0,13357
-0.4833792,0.0,6029
-1.6523416,0.0,5935
2.6806989,1.0,7486
0.74128956,0.0,11180
2.4027755,1.0,6833
2.7365787,0.0,13261
-1.1746621,0.0,6003
-1.6246898,0.0,12089
-1.5654554,0.0,13041
-3.7853265,0.0,14291
0.67471194,0.0,577
-3.3539765,0.0,5946
-1.9511583,0.0,8816
-3.9223883,0.0,5620
-3.9756615,0.0,3542
-1.5144501,0.0,2211
-3.0860245,0.0,4449
-2.4942267,0.0,4108
-0.83172536,0.0,4012
-2.7183816,0.0,2843
2.4963067,0.0,9457
-1.8437293,0.0,3514
-1.4834621,0.0,2843
1.9907842,1.0,8459
-0.928316,0.0,6237
-5.0383024,0.0,793
-0.5538324,0.0,2040
-1.3891673,0.0,5431
-2.066333,0.0,6292
-1.8642862,0.0,12032
-1.6654692,0.0,13868
-2.891638,0.0,10810
-5.9265523,0.0,14
-0.5189048,0.0,16155
-2.6869333,0.0,16624
-4.5054607,0.0,1301
-1.9562144,0.0,9087
-2.849251,0.0,815
-2.3251815,0.0,5261
-3.2395656,0.0,5492
-4.2626796,0.0,2342
3.8232157,1.0,2842
0.46439746,0.0,8705
-1.4588273,0.0,3478
-2.0100334,0.0,570
1.0368388,0.0,4330
-0.46431267,0.0,1841
-2.7309566,0.0,7571
-2.742983,0.0,5997
-0.398005,0.0,3601
-3.6123738,0.0,6550
-2.9236705,0.0,8544
-2.7066133,0.0,790
-4.1819305,0.0,2677
-1.180943,0.0,9338
0.20820293,0.0,10111
-3.5113046,0.0,14916
-1.2267206,0.0,4720
1.9566245,1.0,16021
-3.2131636,0.0,15127
-2.8411677,0.0,4448
-3.1722336,0.0,659
-2.3219254,0.0,1778
-2.2067115,0.0,3986
-3.2054374,0.0,3923
-1.097633,0.0,577
0.90804064,0.0,8671
-0.6451958,0.0,1505
-1.8426269,0.0,4405
-0.7466254,0.0,1579
-1.1044824,0.0,5095
-2.7516758,0.0,9917
-2.633993,0.0,17108
2.3337052,0.0,16094
-4.3305607,0.0,3877
-3.1800306,0.0,6747
-2.0067894,0.0,3139
-3.146767,0.0,1618
0.1405563,0.0,9311
-0.66081053,1.0,827
-1.6831155,0.0,1473
-2.908159,0.0,1320
-0.36043182,0.0,8443
-2.3004467,0.0,780
-1.7381612,0.0,1424
-1.6660116,0.0,8252
1.610117,1.0,10156
-2.954946,0.0,6747
-0.24197528,1.0,15092
-1.6620243,0.0,9121
-0.051439986,1.0,15051
-2.016505,0.0,11504
3.2451963,1.0,13864
-2.4711602,0.0,15082
-0.48735082,0.0,987
-0.6046778,0.0,6747
-2.596135,0.0,4012
0.9511466,0.0,6031
-1.629807,0.0,294
-1.4462314,0.0,12966
-0.83285826,0.0,4379
-2.9909594,0.0,1437
3.2961833,1.0,15163
-3.4781935,0.0,2843
0.35137618,0.0,2500
0.6555155,1.0,17105
-4.473353,0.0,8183
-0.2605879,0.0,2552
-4.0477753,0.0,4008
-3.7591574,0.0,1736
-4.101773,0.0,2366
-2.7975118,0.0,14478
-3.7844062,0.0,1906
-0.4395437,0.0,3484
-3.654177,0.0,7254
-3.315701,0.0,1981
1.5283113,0.0,13261
2.1574485,0.0,13634
-1.6101673,0.0,8876
-0.9301185,0.0,9183
0.413424,0.0,7484
-3.4681652,0.0,1864
-3.5915217,0.0,10400
-0.87065774,0.0,6829
1.1462286,1.0,10112
-1.4898216,0.0,14996
1.4616377,0.0,12076
-0.64717937,0.0,2347
-0.1848346,0.0,10244
0.87975705,0.0,12965
-3.6567996,0.0,8855
-2.385214,0.0,5221
-2.51397,0.0,8903
-0.5083337,0.0,102
-4.896333,0.0,17052
-2.0752382,0.0,1825
-2.6807165,0.0,8207
-2.138165,0.0,5645
-0.7222371,0.0,2046
-3.4162393,0.0,1058
-3.736732,0.0,12976
-0.9181148,0.0,6223
-4.5257735,0.0,679
-2.2355244,0.0,11596
-2.2292788,0.0,5467
-3.245789,0.0,6792
-2.7122042,0.0,8433
2.511206,0.0,12979
-1.836474,0.0,6009
-0.7901268,1.0,17489
-2.5136633,0.0,7352
-3.1731255,0.0,9058
-2.8976192,0.0,2842
-2.6873941,0.0,7664
-1.3428622,0.0,15782
-0.4559953,0.0,4451
0.10297722,1.0,8799
-0.32917988,0.0,10283
-0.24940917,0.0,9557
-0.44358584,0.0,6001
-2.6374986,0.0,13868
-1.6722305,0.0,15981
-0.04622051,0.0,4265
-2.5749047,0.0,1230
-4.240062,0.0,1234
-0.6579505,1.0,6501
-1.6149166,0.0,15380
-2.5902207,0.0,8912
-2.688633,0.0,4073
-1.5560338,0.0,526
-4.164718,0.0,1432
-4.0590034,0.0,9170
-1.1997207,0.0,519
-0.7121899,0.0,6601
-3.945248,0.0,11712
0.0013938174,0.0,4256
-2.0177662,0.0,3153
-4.2147384,0.0,3505
-0.3067921,0.0,7516
-3.8960266,0.0,4308
-2.8573143,0.0,1438
-5.536178,0.0,853
-3.2367837,0.0,2555
-1.8740568,0.0,14073
-4.4098964,0.0,5194
-2.0378149,0.0,4450
-0.8059318,0.0,2558
-2.4327004,0.0,8855
-3.1920946,0.0,9420
-3.0767415,0.0,2545
-2.0815442,0.0,6765
-1.6412349,0.0,14908
-2.725551,0.0,4447
-4.5820837,0.0,1446
-3.6832857,0.0,11802
-0.8961246,0.0,856
-3.3840363,0.0,1393
0.3206623,0.0,3667
-0.9360325,0.0,10642
-1.2321466,0.0,5467
1.4817095,0.0,13424
2.2713337,1.0,414
-2.4894762,0.0,6269
-4.2249966,0.0,4310
-0.9475221,0.0,5544
-0.31603548,0.0,8263
-2.1542997,0.0,6577
-3.794149,0.0,1437
-4.7869496,0.0,17147
-0.008278899,0.0,1809
-4.920668,0.0,14579
-1.9839008,0.0,14729
3.0943632,0.0,4212
-0.7489091,0.0,16853
-1.7332679,0.0,15677
-2.372189,0.0,3140
-2.88984,0.0,15859
4.4526668,0.0,12079
-2.5349765,0.0,14077
-1.0797732,1.0,9989
0.86186737,0.0,3411
-4.610104,0.0,5367
-2.6200793,0.0,3365
-3.662774,0.0,1513
-1.2805357,0.0,14519
-1.7261236,0.0,13818
-1.6659386,0.0,1934
-0.7352526,0.0,3808
2.9545896,1.0,5028
-0.4471843,0.0,3756
-0.82902676,0.0,15001
-2.4820168,0.0,9121
-0.15677625,0.0,14411
0.18414748,0.0,1093
-2.3187253,0.0,7487
-3.6400309,0.0,10283
-1.8371981,0.0,9381
3.8801816,1.0,2580
-2.3561392,0.0,1906
-1.2746208,0.0,6001
-3.098017,0.0,679
-1.6272572,0.0,14908
-1.5095754,0.0,10046
-3.4167433,0.0,8608
1.099601,0.0,7270
-0.825268,0.0,13521
-2.9217527,0.0,11459
-3.9838564,0.0,3755
-4.895064,0.0,3542
-0.822593,0.0,17420
-2.446273,1.0,14582
-2.4348326,0.0,4353
-1.2432904,0.0,2229
-2.9261959,0.0,11504
-2.3195677,0.0,15346
0.23347762,0.0,11902
-3.1361642,0.0,853
0.7515824,0.0,7528
2.7167237,1.0,13601
-2.930476,0.0,1010
2.0611143,1.0,6463
-0.5787001,0.0,5433
0.41838315,1.0,3042
-4.6560197,0.0,2347
-3.9252985,0.0,8201
-4.742777,0.0,4472
-3.5291271,0.0,311
-2.704245,0.0,13520
-3.0865836,0.0,1323
-1.1285048,0.0,3691
-1.135751,0.0,10999
-0.14695406,0.0,2347
-2.2143967,0.0,8655
0.6359434,0.0,15003
0.73136604,1.0,1288
-1.4125117,0.0,3610
-0.34239185,0.0,9927
-2.9274416,0.0,4423
-0.454309,0.0,1618
-2.0492134,0.0,5550
1.2381191,1.0,7036
-3.275565,0.0,822
-3.128672,0.0,3505
-2.3837163,0.0,12807
-4.583222,0.0,14792
-2.8345313,0.0,15262
-1.165181,0.0,9975
-2.3274481,0.0,2705
-2.4664717,0.0,5620
-1.6921046,0.0,6602
-2.0383983,0.0,9928
-3.6054485,0.0,3150
-1.6670692,0.0,2741
-3.376488,0.0,92
-2.7628257,0.0,1301
-4.206949,0.0,2600
-4.892656,0.0,4330
-1.0292013,0.0,5433
2.645144,1.0,8559
-1.1783323,0.0,15985
-1.4690212,0.0,7350
-0.0574936,0.0,1392
-1.1389093,0.0,827
-1.0989172,0.0,6463
-2.5520952,0.0,15561
2.244199,1.0,1301
-0.24225712,0.0,14996
-3.3304663,0.0,6747
-0.59805536,0.0,14530
0.47254816,1.0,182
-6.472668,0.0,6601
-0.01829771,0.0,6831
-2.8142946,0.0,12662
-2.972007,0.0,14579
-1.052401,0.0,2741
-3.3808439,0.0,8679
-3.7953537,0.0,14415
-3.5304663,0.0,8454
-2.5279405,0.0,1392
-3.1591947,0.0,9583
-0.16197531,0.0,4926
-2.5799994,0.0,1446
-2.062054,0.0,2706
0.21321836,0.0,4773
-1.9321959,0.0,10400
-2.5512335,0.0,3139
-0.2962258,0.0,6920
-4.794188,0.0,3749
-2.836384,0.0,16094
-2.4906938,0.0,1423
-1.4806335,0.0,7815
-3.5311315,0.0,5437
-2.3642015,0.0,11982
-5.447247,0.0,1234
-3.1408715,0.0,679
1.3985928,0.0,5137
0.82619536,0.0,5221
-0.4606159,0.0,5028
-1.6685714,0.0,1906
-4.82085,0.0,659
-1.1392806,0.0,9175
-2.1744118,0.0,9338
-1.9379122,0.0,2794
0.13204822,0.0,6221
-3.4400356,0.0,9820
-0.88216627,0.0,7183
-1.9854738,0.0,8300
-3.8453264,0.0,2719
-0.97353673,1.0,12309
-3.0061166,0.0,12478
-0.9255705,0.0,3580
-4.146396,0.0,3925
-4.6723433,0.0,488
-2.8807108,0.0,4108
-2.6596413,0.0,13006
1.6547455,0.0,14585
-1.4384792,0.0,7536
-5.5044107,0.0,13868
-1.8852389,0.0,14785
-1.6061693,0.0,11504
0.79186076,0.0,8252
0.79789716,1.0,1446
3.7931597,1.0,9918
-3.1528816,0.0,1864
-3.8779862,0.0,3774
-4.9293537,0.0,14519
-3.0319583,0.0,5620
3.8399823,1.0,3667
-3.7655396,0.0,3774
-0.8186128,0.0,6465
-2.676499,0.0,2470
-4.586343,0.0,3149
-1.60516,0.0,9988
1.262651,0.0,16624
-2.1602287,0.0,7347
-2.1973975,0.0,5414
-1.1782138,0.0,9421
-3.9571571,0.0,8543
-2.5871415,0.0,4260
-3.3260844,0.0,2128
-5.233543,0.0,5433
0.6578301,0.0,10137
-3.135208,0.0,12782
0.36228427,0.0,2620
-2.8427117,0.0,471
-2.9498093,0.0,5170
0.58329487,1.0,16273
-2.3500197,0.0,3149
-0.7430321,0.0,6181
-1.7911897,0.0,5171
-2.23912,0.0,2772
-4.640122,0.0,2385
-0.52513546,0.0,2366
-4.380244,0.0,6658
-1.3826029,0.0,2912
-5.977353,0.0,11112
-1.4208903,0.0,13552
-1.8734334,0.0,12810
-1.1926527,0.0,1294
-3.0239487,0.0,6223
-2.3808045,0.0,11032
-1.6368589,0.0,2342
2.031243,0.0,17423
-3.78876,0.0,6997
-1.7891614,0.0,11343
-3.3635755,0.0,12429
-3.1787565,0.0,11787
0.24013004,0.0,15788
-2.6007316,0.0,1981
-1.1188321,0.0,9170
-2.4876268,0.0,2706
-2.80885,0.0,10642
-0.8014605,0.0,3546
-1.8667471,0.0,13818
-4.267737,0.0,673
-0.28294426,0.0,14795
-2.200403,0.0,4012
-2.2118351,0.0,16224
-2.0285008,0.0,678
-3.0245912,0.0,4393
-4.201352,0.0,8898
-2.0811124,0.0,9778
-3.0489738,0.0,3501
-4.3026896,0.0,3877
-1.6252079,0.0,12980
-0.42220536,0.0,1498
-2.510358,0.0,7472
-3.4688194,0.0,471
-0.8125981,0.0,8595
-2.2998776,0.0,12063
-0.429621,0.0,5170
-2.7220168,0.0,2677
-2.8641136,0.0,1615
-1.8195591,0.0,12032
-3.214612,0.0,13025
-4.1477933,0.0,14996
-3.8283598,0.0,3925
-5.684949,0.0,9344
-2.9926481,0.0,3109
1.0463194,0.0,3696
-6.2470326,0.0,272
2.3175724,1.0,6438
-0.74379694,0.0,1880
-2.8839986,0.0,4109
-4.287741,0.0,5812
-1.8364483,0.0,1345
-1.6179764,0.0,5113
-1.384298,0.0,11796
0.7143775,0.0,13278
-1.8815986,0.0,3140
-2.097242,0.0,7570
-4.160007,0.0,11556
-1.9916978,0.0,15346
-2.1864638,0.0,3580
-3.5140765,0.0,4771
-5.915291,0.0,375
-3.4923794,0.0,12069
-2.7366793,0.0,1513
-1.2085432,0.0,6292
-2.5044324,0.0,2534
-1.8215461,0.0,8799
-2.36534,0.0,6104
-3.3281963,0.0,4245
-0.80242765,0.0,14244
-2.456148,0.0,3139
-0.8906125,0.0,14535
0.27710557,0.0,7898
1.1094873,0.0,9430
-3.3696606,0.0,5544
-1.9360914,0.0,4989
-1.853869,0.0,2296
-3.212138,0.0,3383
-2.4264915,0.0,1473
-1.9721009,0.0,11669
-2.8522594,0.0,5414
-1.9944739,0.0,1618
-0.015439197,0.0,12498
-0.42784294,0.0,978
-0.95053744,0.0,112
-3.8226423,0.0,790
-0.4769438,0.0,3358
0.20710489,0.0,13145
-4.1116834,0.0,14
-4.40324,0.0,8553
-2.5745637,0.0,3803
0.34629083,0.0,4462
-3.5926976,0.0,6817
-4.1451254,0.0,3696
-0.37878418,0.0,9086
1.6219089,0.0,2620
1.2258816,0.0,2565
-0.47274774,0.0,17
-2.2142186,0.0,168
-6.535068,0.0,2741
-2.8393445,0.0,14783
-3.1678581,0.0,6107
0.5368013,0.0,2100
-3.912413,0.0,6747
-5.130432,0.0,3528
-1.9100807,0.0,9103
-1.9739981,0.0,168
-4.2198796,0.0,4720
-2.7446697,0.0,13295
1.8834431,1.0,8459
-0.6738034,0.0,716
-2.0077991,0.0,3755
-2.4287655,0.0,5467
-3.9072716,0.0,495
-2.7120595,0.0,12221
3.4241836,1.0,11984
-4.1945662,0.0,547
-3.9337356,0.0,15163
-2.6587029,0.0,5620
2.3426778,0.0,411
0.99846065,0.0,1245
-3.2482524,0.0,519
-1.5716674,0.0,10568
-4.3666415,0.0,2930
-0.733968,0.0,12962
-2.4611168,0.0,2210
-1.3048658,0.0,3773
1.3116988,1.0,3357
-2.0051932,0.0,4095
2.4974544,0.0,12478
-1.0080559,0.0,1589
2.0902598,0.0,4957
0.21824917,0.0,7507
-4.8237176,0.0,3514
-1.9651423,0.0,7347
-4.339829,0.0,4260
-1.529262,0.0,8882
-2.208995,0.0,12498
2.2385113,1.0,13261
-4.120069,0.0,9959
-3.5404696,0.0,8433
-2.5007546,0.0,1288
-0.06743118,0.0,14411
-3.7074492,0.0,905
-3.3928168,0.0,4174
-3.7112305,0.0,11153
-3.7289097,0.0,14916
2.8377528,1.0,3502
-2.2774327,0.0,13375
-2.7276947,0.0,2342
-1.4099133,0.0,11405
-0.56458366,0.0,3149
-3.5846107,0.0,3872
-0.85712695,0.0,14
-2.4098878,0.0,6292
0.2526901,0.0,1646
-2.2009895,0.0,13441
-1.7751493,0.0,6501
-2.2564514,0.0,10315
-3.2115057,0.0,8454
-0.15971608,0.0,11280
-2.6520755,0.0,14916
0.82062984,0.0,8715
-4.0723295,0.0,6501
-0.13364121,0.0,7270
1.3206948,0.0,9891
0.78253734,0.0,5221
5.0848985,1.0,4078
5.811544,0.0,4320
-3.1639562,0.0,3070
-3.4694314,0.0,905
-3.9865956,0.0,519
-6.666,0.0,2468
-0.09914704,0.0,5620
-1.4672928,0.0,4174
-1.3616432,0.0,3691
-1.5682833,0.0,12478
-2.496864,0.0,2837
