logits,labels,entries
-2.4055922,0.0,15661
-4.5171914,0.0,14584
-2.8613894,0.0,13491
-3.9295175,0.0,6871
-3.9075196,0.0,9845
-0.27224693,0.0,6985
-5.8017225,0.0,7953
-0.62459224,0.0,16635
-3.7570655,0.0,12590
-1.7549145,0.0,3127
-0.01694921,0.0,14246
-2.9787245,0.0,3221
-0.37920833,0.0,155
-4.871727,0.0,1987
-1.9448501,0.0,366
-4.541801,0.0,4381
0.98293406,0.0,16385
-1.4878893,0.0,7626
-0.5341105,0.0,9976
-5.737617,0.0,4480
-3.676924,0.0,6916
-2.6921904,0.0,65
-0.52413136,1.0,11122
-2.3638308,0.0,10683
-3.3830903,0.0,7896
1.7709183,1.0,6490
-5.09436,0.0,10445
0.3024185,0.0,1111
-0.7322554,0.0,2174
0.7201229,1.0,11631
-2.6103227,0.0,9419
-0.5621891,0.0,8000
-3.5073195,0.0,2604
-0.11725944,0.0,4908
-4.308689,0.0,6553
-4.0145407,0.0,2990
-3.9024913,0.0,655
0.533369,0.0,2180
0.65613776,0.0,4683
0.43529823,0.0,13884
-0.16267897,0.0,6701
-4.315964,0.0,6701
-3.521235,0.0,9863
-1.804255,0.0,2054
-3.0986016,0.0,5512
-3.2575755,0.0,8765
-1.8035028,0.0,655
-5.8683805,0.0,15094
-0.7011363,0.0,7016
-2.4418962,0.0,17248
-5.0590286,0.0,2591
-4.1703405,0.0,13884
-3.1491406,0.0,14952
-0.5882165,0.0,5058
-3.3513315,0.0,3218
-1.6689436,0.0,8266
-0.48974752,0.0,13360
-0.13090943,0.0,3164
-4.0601325,0.0,2517
-0.25284612,0.0,10068
0.8688353,0.0,842
1.4269118,0.0,12582
-0.82266045,0.0,850
-0.14959203,0.0,2465
-0.5109853,0.0,3209
-2.867223,0.0,1428
-3.352365,0.0,599
-3.1850138,0.0,11649
3.9276474,1.0,16746
-3.204705,0.0,5485
0.5085937,1.0,170
-5.3630657,0.0,15586
-4.781983,0.0,10786
-4.8213925,0.0,12108
-3.0698082,0.0,4284
-3.5784037,0.0,1212
-2.489342,0.0,9259
-2.5512946,0.0,6916
-2.5545547,0.0,316
-2.2228048,0.0,136
-5.4918327,0.0,9974
-3.0116649,0.0,13325
-3.592787,0.0,366
-3.7524257,0.0,5873
1.1668258,0.0,941
-5.702241,0.0,8274
-1.8223088,0.0,6818
-0.34725598,0.0,14482
-1.6089592,1.0,2517
-6.721838,0.0,14592
-4.02367,0.0,3944
0.59204537,0.0,2935
0.78612715,0.0,15537
-4.272836,0.0,4997
-3.5924566,0.0,1932
-2.0136795,0.0,17405
-1.988642,0.0,3763
-0.9094173,0.0,3820
-2.5017254,0.0,12183
-5.524089,0.0,13495
3.4793139,0.0,2282
-3.2980509,0.0,8106
0.5205557,0.0,7387
0.5140292,0.0,714
-0.67655194,0.0,16153
-2.6346114,0.0,705
-2.9248471,0.0,12109
-1.9779981,0.0,4381
-1.6365999,1.0,14423
-2.7560322,0.0,10738
-3.5809371,0.0,655
1.9935334,0.0,599
-2.834787,0.0,13785
-1.543081,0.0,17405
-4.97733,0.0,1062
-3.0371625,0.0,5522
-0.22390226,0.0,8353
-0.4308882,0.0,3294
-0.13436386,0.0,4557
-4.9104853,0.0,8239
-2.9517524,0.0,3547
0.15761144,0.0,3217
-0.17865844,0.0,15998
-3.1768267,0.0,6672
-3.2099833,0.0,2779
1.2165445,0.0,12312
1.2224723,1.0,16385
-2.2192366,0.0,4964
0.6590052,0.0,10363
-1.2458566,0.0,9492
-2.8191125,0.0,2615
-2.6605344,0.0,10664
-2.8783517,0.0,3690
-5.0658684,0.0,16174
-2.991484,0.0,3323
-3.984814,0.0,2910
1.1570637,0.0,15661
-4.3548217,0.0,10600
-0.89455163,0.0,3294
-3.0194206,0.0,8591
-3.8879986,0.0,12359
-3.3851068,0.0,9876
-3.6819732,0.0,12756
0.23362723,0.0,14377
-2.1739075,0.0,10359
-5.032167,0.0,3165
2.294852,0.0,9895
-5.008733,0.0,5519
0.3560974,1.0,7209
-1.1141193,0.0,6876
-3.0041068,0.0,2615
-0.20532021,0.0,16541
1.4251199,0.0,7847
-5.200445,0.0,3909
0.18996403,0.0,571
-2.8808067,0.0,8892
4.239645,1.0,8476
0.6111157,1.0,2632
-2.8120046,0.0,3294
-1.6237419,0.0,4378
-2.5449753,0.0,12312
-0.9645986,0.0,206
-3.63808,0.0,14382
-1.3211846,0.0,5041
-4.1327033,0.0,2237
-2.1915715,0.0,209
-3.480643,0.0,4874
-2.9669197,0.0,207
-2.3737257,0.0,2028
-4.570136,0.0,16684
-3.7660465,0.0,5484
-1.2598277,0.0,7800
-0.88756484,0.0,1774
-0.7382118,0.0,376
-1.9734571,0.0,5300
-0.08253792,1.0,2848
0.02090906,0.0,3186
-2.1800442,0.0,1850
-1.3626964,0.0,8848
-2.845123,0.0,3549
-3.2324283,0.0,110
-0.3279691,0.0,4516
-2.9413018,0.0,12108
-1.2392718,0.0,432
0.6545797,0.0,2173
-1.1507387,0.0,438
-0.18924491,0.0,7470
-3.448902,0.0,13605
-4.7655697,0.0,8000
0.9530819,0.0,3068
-2.126766,0.0,6367
2.3805475,1.0,13363
1.2528936,0.0,2074
1.532422,1.0,12696
-2.0765333,1.0,3550
-0.046638217,0.0,7224
-5.3268433,0.0,13727
-0.2832036,0.0,1525
-4.6250916,0.0,1829
-1.747179,0.0,7380
-5.346835,0.0,5723
-3.741766,0.0,10978
-3.797273,0.0,6480
-3.6395586,0.0,455
-2.200762,0.0,14307
-3.8724244,0.0,14955
-2.2386498,0.0,8778
-2.9785435,0.0,2768
-0.81949,0.0,6249
-0.34865734,0.0,8334
-1.5241024,0.0,6392
0.31708357,0.0,12656
-1.6933479,0.0,3209
-2.5893843,0.0,14741
-4.35549,0.0,13745
-2.1921184,0.0,10078
1.8303038,0.0,7905
-1.664155,0.0,134
-1.4141759,0.0,2014
-4.4298534,0.0,10095
0.487743,0.0,4971
1.3207035,0.0,13727
-2.0473726,0.0,1496
-3.08374,0.0,4727
-4.2727814,0.0,906
-2.211119,0.0,3068
-2.1267252,0.0,1713
-0.36595717,0.0,10178
-2.2304358,0.0,4795
-5.319773,0.0,2736
-1.0769894,1.0,7380
-2.4920487,0.0,6701
-1.2315872,0.0,3846
-2.666611,0.0,7119
-2.8730767,0.0,2255
0.024718288,0.0,12632
-0.58759725,0.0,2626
-1.0421691,0.0,8369
-0.37551156,0.0,8242
1.54093,0.0,1238
-1.666112,0.0,15097
-3.9164116,0.0,5279
0.6832188,0.0,6458
-4.86152,0.0,13659
-0.75269604,0.0,13605
-2.8169105,0.0,3142
-2.4761472,0.0,571
-0.33185598,0.0,1043
-3.9559238,0.0,316
-4.992921,0.0,9048
-3.730289,0.0,523
-0.23692015,0.0,6791
-4.2755494,0.0,12249
2.8588579,1.0,866
-1.0614306,0.0,10445
-4.369116,0.0,5447
-0.38513216,0.0,10470
-2.4297597,1.0,2676
-5.588045,0.0,2517
-4.9541016,0.0,16334
-1.8078471,0.0,316
-1.8668226,0.0,13670
-1.945025,0.0,2779
-1.3286526,0.0,11728
-1.7427979,0.0,2627
0.073569074,0.0,7209
-3.6045396,0.0,657
-2.5473144,0.0,1677
-3.4506366,0.0,16486
-2.722569,0.0,1988
-4.74292,0.0,4383
-1.2646549,0.0,16153
-1.2961966,0.0,14482
-1.6809248,0.0,5076
0.22157091,0.0,5289
-1.2508109,0.0,15181
-0.8618836,0.0,2634
-4.0071244,0.0,2993
1.841153,1.0,897
-3.7796152,0.0,15514
3.3769124,0.0,1239
-3.217339,0.0,9085
0.7965678,0.0,6388
-2.8018258,0.0,348
-4.2112446,0.0,6392
-3.9174397,0.0,8697
-1.7315774,0.0,7181
-0.84820133,0.0,6328
-3.3939772,0.0,2405
-3.0711162,0.0,638
-3.487233,0.0,5993
-3.2099924,0.0,1287
0.8415015,0.0,9304
2.2523644,1.0,9961
-0.35541272,1.0,6568
1.2796938,0.0,4997
-1.4844719,0.0,5175
-1.8565643,0.0,5041
-3.5063357,0.0,6191
4.1569877,1.0,1278
-1.892375,0.0,1680
-1.2804341,0.0,740
-0.5847423,0.0,11413
-6.00231,0.0,7387
-1.84625,0.0,136
-3.0866587,0.0,2615
0.78461224,0.0,1272
-3.1465864,0.0,8900
-1.9523935,0.0,4272
-0.403206,0.0,637
-0.37087536,0.0,15342
-0.015871655,1.0,1610
-2.185407,0.0,15036
-2.9438365,0.0,2676
1.4354773,0.0,12527
-3.7266338,0.0,13785
-3.5569777,0.0,2237
-3.9210355,0.0,4272
-1.0331959,0.0,11156
0.7785456,0.0,17535
-4.4952536,0.0,8778
-0.5352455,0.0,7070
-0.71887994,0.0,3243
-3.4718277,0.0,2615
-2.8593879,0.0,1419
1.2965443,0.0,9579
-4.106022,0.0,15401
-1.9896029,0.0,7953
-4.4310274,0.0,746
-0.86195886,0.0,10664
-1.296305,0.0,4439
-5.0547876,0.0,136
-2.4669816,0.0,13544
-0.05406627,0.0,13325
-3.7460084,0.0,15401
-3.9723036,0.0,7806
0.8746267,0.0,10613
-4.3633223,0.0,1600
-1.9286777,0.0,472
-2.5194612,0.0,11544
-5.036022,0.0,5920
-1.0614893,0.0,1567
-0.55391955,0.0,5041
-4.459891,0.0,6480
-3.2249315,0.0,15514
-0.6039465,0.0,8238
-3.4669821,0.0,617
-2.4984796,0.0,4880
-0.26222873,0.0,8423
1.471055,0.0,1395
-1.7469716,0.0,7306
0.7882796,0.0,8177
-2.7644393,0.0,2603
-1.5098886,0.0,4417
-1.601253,0.0,4964
-0.21406779,0.0,4947
-1.8158789,0.0,8700
1.4904175,0.0,8636
-0.06331954,0.0,6044
3.8814862,1.0,1419
-0.023739774,0.0,8636
0.13705318,0.0,11492
6.8732367,1.0,8365
-2.3937092,0.0,8275
-3.0489695,0.0,11848
1.2982275,1.0,3384
1.418345,1.0,12322
-2.3136632,0.0,6388
-2.1760592,0.0,3834
2.0027719,0.0,753
-2.4021647,0.0,10097
-1.7561944,0.0,7731
-3.233754,0.0,5485
-2.1908715,0.0,3690
-3.5024493,0.0,6392
-3.2905645,0.0,12452
2.3714082,0.0,482
-3.3425496,0.0,7467
-2.4866657,0.0,13361
-1.841932,0.0,12456
-2.539929,0.0,4381
-5.5550547,0.0,1097
-2.4844244,0.0,7076
-1.9412735,0.0,16558
-4.277554,0.0,3257
-2.9320753,0.0,5483
0.3933952,0.0,5318
-2.825621,0.0,13283
-4.9983263,0.0,600
0.47465292,0.0,5076
-2.2720854,0.0,316
-1.00637,0.0,14329
-4.084818,0.0,7492
1.6021596,0.0,2982
-6.3603115,0.0,7616
-3.8392766,0.0,3244
-2.9466329,0.0,1043
-3.2475293,0.0,14610
-1.4385548,0.0,6871
-4.823449,0.0,5484
-0.4724239,0.0,12054
0.5972387,0.0,8323
-0.69764394,0.0,981
-3.7764022,0.0,11082
2.3361967,0.0,12743
0.27612686,0.0,11552
-1.5123951,0.0,5606
-2.3056467,0.0,2615
-0.5365303,0.0,3016
-1.8926184,0.0,3133
-0.2635351,0.0,6324
-3.4724438,0.0,5920
-3.3972733,0.0,2761
-2.3128293,0.0,4475
-1.6477433,0.0,16900
-0.342867,1.0,4381
-0.6673773,0.0,6452
0.39767447,0.0,10489
-2.5475779,0.0,12655
-1.379525,0.0,8661
-3.36855,0.0,3217
-2.1574552,0.0,9895
-3.298766,0.0,657
-5.090616,0.0,598
-0.08332589,1.0,476
-2.9524958,0.0,15179
-1.8541939,0.0,10700
-1.3132482,0.0,432
-2.839111,0.0,7141
-1.533874,0.0,65
-2.7285795,0.0,16609
-3.6372187,0.0,2147
-2.4424388,0.0,14867
-3.2266588,0.0,4662
-2.7807848,0.0,832
-3.5132606,0.0,6045
-1.3898625,0.0,335
-0.672309,0.0,8238
-1.160846,0.0,2056
-4.486796,0.0,7578
-1.7722907,0.0,3244
2.1639688,0.0,13727
0.09007649,0.0,5688
-5.0416155,0.0,7228
-4.2424793,0.0,9510
0.65895087,1.0,13502
0.112639055,1.0,2013
-1.5746131,0.0,2990
-1.6804743,0.0,5681
-1.9283459,0.0,5629
-0.9392034,0.0,4798
-2.3961852,0.0,5484
0.28039065,0.0,655
-4.111233,0.0,17405
-3.506801,0.0,2615
3.0188596,1.0,2730
-4.8360276,0.0,12656
-5.5124607,0.0,3550
-1.1241696,0.0,1226
-2.2051294,0.0,8697
-1.6662916,0.0,3574
-1.9614291,0.0,10533
-4.5185976,0.0,12454
-0.42788997,0.0,14396
-3.7821772,0.0,10153
-1.9602737,0.0,2164
1.3466463,0.0,1496
-3.5073278,0.0,10780
0.2235125,0.0,155
-3.2192953,0.0,3127
-2.4481375,0.0,14610
-2.2164032,0.0,9795
-2.5158584,0.0,15775
-0.852887,0.0,1585
-0.35447448,0.0,5377
-1.6306331,0.0,14307
1.1931312,0.0,683
-2.1085649,0.0,5597
-2.5615497,0.0,4224
-1.7116736,0.0,2303
-2.4945233,0.0,5624
-0.6775339,0.0,7070
-3.390131,0.0,13369
0.092429295,0.0,9795
-1.5324411,0.0,3165
-3.0657415,0.0,1439
0.073760375,0.0,7989
-2.3026285,0.0,12040
-2.4685416,0.0,1850
-3.0689461,0.0,2985
-2.6558654,0.0,2028
0.45445797,0.0,8037
-1.9537297,0.0,2390
-1.3702395,0.0,3820
-4.1961536,0.0,629
-2.0034728,0.0,16900
-4.1031485,0.0,7008
0.00011079013,0.0,1968
-0.1355465,1.0,1773
-3.8335547,0.0,6222
-1.9791127,0.0,2164
-0.14086421,0.0,10607
-3.3780763,0.0,2632
-0.2358247,0.0,419
-2.7388175,0.0,14480
-3.1372437,0.0,12271
-0.35651875,0.0,12655
1.1715922,0.0,4693
0.18197599,0.0,1987
-3.4450002,0.0,2399
-4.207592,0.0,746
-0.7729939,0.0,15443
-2.7560618,0.0,6818
-0.922568,0.0,12686
0.22117677,0.0,10083
-3.1758757,0.0,14180
0.83327013,0.0,4412
-1.9200357,0.0,10607
-5.289693,0.0,614
-3.220204,0.0,5041
-1.89603,1.0,379
-1.3733826,0.0,6987
-3.1108353,0.0,3186
-3.0006335,0.0,2625
-2.445699,0.0,12921
-4.2699227,0.0,14480
-3.6413746,0.0,10366
-3.5363533,0.0,13325
-2.5770795,0.0,14696
0.67859095,1.0,8765
-3.5203664,0.0,360
-1.6132667,0.0,15587
1.4783155,1.0,2709
-1.4158947,0.0,3179
-2.8201718,0.0,2160
-3.263618,0.0,6191
-2.7376525,0.0,2982
-4.4700127,0.0,6818
-2.0832984,0.0,14290
-3.66448,0.0,2390
-1.554162,0.0,6392
-0.31912348,0.0,5603
-3.3607628,0.0,2767
-0.43981692,0.0,2344
-0.19402668,0.0,4894
0.6668572,0.0,1221
-3.3805745,0.0,4475
-1.7447077,0.0,7074
0.9855699,0.0,14423
-4.280319,0.0,4480
-3.7312171,0.0,14746
2.17256,0.0,16058
1.9100106,1.0,3430
-3.5126913,0.0,6480
-3.5432966,0.0,3820
0.48242214,0.0,1085
-0.19150591,1.0,11843
-1.3570988,0.0,4795
-0.8920289,0.0,135
-3.9328506,0.0,5994
1.7626681,0.0,1189
-3.237488,0.0,3522
-2.0329971,0.0,1909
-7.1534023,0.0,2821
-2.0532036,0.0,1567
-3.7252843,0.0,5980
-4.913002,0.0,8765
0.13793246,0.0,3209
-2.9722683,0.0,5058
-3.81801,0.0,221
-3.217138,0.0,15284
0.95860213,0.0,16107
-2.3898542,0.0,2056
-2.5205467,0.0,13015
-2.868119,0.0,1577
0.87291557,0.0,10362
1.1627162,0.0,14377
-3.868694,0.0,376
-3.933956,0.0,6854
-4.656876,0.0,12758
-3.85518,0.0,7057
-2.7616618,0.0,8268
-1.5348834,0.0,14994
-0.8772572,0.0,4647
4.2634153,1.0,14959
-2.38544,0.0,12249
-5.7038383,0.0,8697
-2.6383817,0.0,14393
-3.6580415,0.0,5111
-1.311557,0.0,8933
-2.0321972,0.0,3374
0.57296896,1.0,5084
-3.260907,0.0,6568
-3.8581226,0.0,2359
-3.2748768,0.0,7800
-4.7882185,0.0,3690
-0.8098519,0.0,5624
-2.271125,1.0,1577
0.7418322,0.0,10088
0.49750093,0.0,11606
-2.4438493,0.0,8892
-4.3124127,0.0,6324
-2.8110273,0.0,5298
-5.135458,0.0,5217
-4.566304,0.0,1773
-1.6333535,0.0,7952
1.8154248,0.0,4796
-2.1928427,0.0,6985
-4.0473547,0.0,8780
-1.4548178,0.0,5298
-0.5716319,0.0,10783
-2.0571945,0.0,16627
-0.7646151,0.0,14610
-1.0189131,0.0,2237
-1.3318274,0.0,4258
0.732951,0.0,4740
-4.6960425,0.0,13917
-3.209327,0.0,12183
-3.8680618,0.0,5485
-1.4114363,0.0,5447
-5.1573553,0.0,3522
-4.322566,0.0,2779
-0.36619306,0.0,7057
-3.626413,0.0,641
-0.5738389,0.0,8892
-4.924521,0.0,11788
4.518911,1.0,13745
-0.33510616,0.0,2392
-2.3805673,0.0,3842
-3.6059315,0.0,1499
-3.4110281,0.0,6045
-1.4162614,0.0,3127
-2.1829484,0.0,1567
-2.4992673,0.0,6901
-4.040411,0.0,3820
-0.3290285,0.0,714
-1.7729559,0.0,11214
-4.9727163,0.0,6432
-1.9505928,0.0,9974
-4.716748,0.0,15825
-1.3069353,0.0,476
-3.7664626,0.0,14575
0.21550962,0.0,4272
-5.2857413,0.0,14482
0.2577786,1.0,1395
0.30013567,0.0,11431
-0.60396725,0.0,1728
-1.5321202,0.0,3218
-1.9525753,0.0,8275
-1.2025253,0.0,15536
-0.5332099,0.0,13096
-2.7280416,0.0,3574
-3.2074406,0.0,8485
-2.106305,0.0,14333
-1.0919466,0.0,16167
-2.4091473,0.0,314
-0.19618413,0.0,4596
1.5005635,0.0,11551
1.8567637,1.0,15536
-7.354554,0.0,11759
0.2729927,0.0,4480
1.0496984,1.0,14529
-3.1910377,0.0,7834
-2.0893333,0.0,13884
-2.5861595,0.0,2282
-0.52979815,0.0,3904
-4.65804,0.0,8578
-2.4138193,0.0,617
0.122689635,0.0,2490
-2.7005181,0.0,13861
-2.7837243,0.0,9038
-1.404418,0.0,9427
-4.36904,0.0,3678
-2.024083,0.0,9038
0.24474731,0.0,13362
-3.1246111,0.0,15775
-1.0708386,0.0,8784
-0.9421425,0.0,10910
-2.5481727,0.0,15998
-2.054237,0.0,4557
-0.6548888,0.0,9194
0.58254,0.0,2398
-1.3537894,0.0,5352
0.02684893,0.0,15161
-1.2897735,0.0,2146
-4.4322686,0.0,3724
1.0584459,0.0,12630
-0.71846426,0.0,2821
-5.0184536,0.0,6490
0.19384092,0.0,7387
0.23496905,0.0,203
-2.0284133,0.0,346
-4.1849084,0.0,1567
1.6186594,1.0,11849
-3.529061,0.0,9974
-3.3856215,0.0,1285
-2.2965858,0.0,5420
-2.1287017,0.0,617
-0.34295353,0.0,14615
1.533708,1.0,3549
-1.9132991,0.0,2054
-3.5206926,0.0,6160
-1.4007243,0.0,14606
-2.8117473,0.0,7041
-2.4583986,0.0,5076
-0.957043,0.0,868
-5.3951426,0.0,3731
-2.8765543,0.0,2474
-2.0587947,0.0,445
-4.44553,0.0,2517
-0.8493528,0.0,12359
4.2731447,1.0,4378
-1.9154468,0.0,705
-0.41829607,0.0,8242
-2.2861404,0.0,5606
-2.909896,0.0,5987
-2.6267626,0.0,16900
-0.0105129,0.0,6543
-4.4735794,0.0,14483
-2.7451875,0.0,6480
-2.0803044,0.0,2517
-2.293762,0.0,3763
-0.9704204,0.0,10702
-4.2205567,0.0,10780
-2.804874,0.0,6392
-3.038019,0.0,10678
-3.1210687,0.0,11460
-0.60779434,0.0,8662
-0.5016183,0.0,5889
-1.4663517,0.0,4009
-2.2727783,0.0,7742
-2.6755726,0.0,705
-1.382721,0.0,15281
-1.2934829,0.0,7471
-3.9147675,0.0,1990
-2.5866776,0.0,6321
-0.7302302,0.0,5485
-4.152005,0.0,3114
-0.97887284,0.0,16609
-2.0380876,0.0,7119
2.257295,0.0,8834
-2.895308,0.0,8834
-4.3184094,0.0,5798
-0.45808056,0.0,5059
-2.2376978,0.0,11552
-1.8254744,0.0,376
-2.8607566,0.0,14252
-2.0549994,0.0,2971
1.0654594,1.0,3723
-5.007574,0.0,3133
-1.5318139,0.0,4480
-1.6311066,0.0,4947
-3.3129175,0.0,3220
-3.682669,0.0,10613
0.14201753,0.0,10366
-2.068467,0.0,9239
-1.1004927,0.0,655
-5.0246954,0.0,3909
-6.133895,0.0,8154
-2.4358177,0.0,6222
0.45627114,0.0,2016
-1.6543852,0.0,16385
-1.6680343,1.0,17081
0.00307348,0.0,13045
0.68919665,0.0,1315
-5.0417957,0.0,1339
-3.5011027,0.0,10363
-1.2515582,0.0,3813
-0.7151893,0.0,3901
-4.3497925,0.0,7057
-0.6762844,0.0,4271
-3.0405734,0.0,601
-4.0468416,0.0,137
0.055789817,0.0,12249
-1.1260219,0.0,2848
-3.4615736,0.0,3643
-2.5875514,0.0,5954
-4.1248455,0.0,8900
-4.2792974,0.0,1496
-2.9982963,0.0,13627
-3.6050694,0.0,4543
-1.8901265,0.0,9094
-3.994417,0.0,2147
-3.6267602,0.0,206
-2.920719,0.0,12691
-0.073215395,0.0,6568
0.5692852,0.0,12801
-0.3349725,0.0,5920
-3.3542473,0.0,7057
-2.0191104,0.0,3930
0.6561324,1.0,5086
-2.6075194,0.0,655
-4.1784763,0.0,5076
1.1353158,0.0,10680
-2.5207582,0.0,2985
-2.155891,0.0,7072
-1.8130803,0.0,2954
0.11100824,0.0,7945
-2.907733,0.0,10339
-3.9199302,0.0,472
-2.854047,0.0,2405
1.0853168,0.0,6321
-0.43844885,0.0,1850
-4.1596894,0.0,2237
-6.0003695,0.0,2430
-3.3416977,0.0,11441
0.8037302,0.0,14333
0.5826752,0.0,3186
-3.099386,0.0,8239
-3.469764,0.0,10682
-2.4307234,0.0,2405
-3.4794843,0.0,12688
-3.6962821,0.0,3220
2.5041654,0.0,16062
-5.076745,0.0,2517
-0.21317177,0.0,6951
-3.6006,0.0,316
-2.9397883,0.0,15661
-2.595499,0.0,4287
-0.065062284,0.0,2164
-0.2187152,0.0,6931
1.524375,1.0,9724
-3.9553776,0.0,610
-0.6950437,0.0,14240
0.024587888,1.0,15097
-1.0082741,0.0,11357
-3.7891502,0.0,11538
-3.9867055,0.0,4742
-4.810404,0.0,740
0.34890008,0.0,1577
0.9233436,1.0,11514
0.61146694,0.0,10680
-2.120711,0.0,4699
-4.173795,0.0,832
0.2210575,0.0,1439
-2.5666144,0.0,9955
-2.0209014,0.0,3763
1.0829642,0.0,2016
-6.232776,0.0,6818
-0.1563634,0.0,6875
-2.4600477,0.0,13929
-2.0553195,0.0,868
-1.992023,0.0,13556
-3.6731174,0.0,1496
-4.025555,0.0,8242
-3.3258727,0.0,1280
-3.3022459,0.0,6367
-2.788435,0.0,170
2.521361,0.0,7180
0.45833364,0.0,3392
0.6265512,0.0,16495
-5.989262,0.0,14105
-2.1305401,0.0,3901
-3.9958487,0.0,4224
-1.931343,0.0,3037
-2.8997905,0.0,3221
-3.2923806,0.0,3944
-0.73310095,0.0,1754
-1.9480513,0.0,15154
2.2787457,0.0,603
1.075888,0.0,171
0.14066607,0.0,3833
-4.7778454,0.0,1850
-0.7355545,1.0,376
-5.4199486,0.0,1062
1.1653876,0.0,10703
-4.9959764,0.0,6324
0.07650897,0.0,13046
-3.8693516,0.0,3424
1.5362374,0.0,10249
-6.908024,0.0,5165
0.8146838,0.0,7072
-3.5322351,0.0,7057
-1.3948276,0.0,2390
-2.5871592,0.0,2779
1.1427478,0.0,6537
-0.6506713,0.0,3220
-3.4681306,0.0,2517
-0.6870023,0.0,3300
-3.1445072,0.0,3909
-2.6892369,0.0,1062
2.8370214,1.0,10487
-2.6929429,0.0,5085
-3.5708752,0.0,2910
-5.1519012,0.0,2821
-3.5426464,0.0,3384
-1.7818196,0.0,15479
-0.878928,0.0,8323
-1.3402379,0.0,14951
-1.0586329,0.0,17326
-0.653581,0.0,1439
-1.6567369,0.0,5175
-1.5473771,0.0,12004
-0.06424429,1.0,9042
-3.0101483,0.0,7228
-0.7430661,0.0,3217
1.5089469,0.0,17443
-1.7933031,0.0,5954
-3.9666648,0.0,3165
-0.9608648,0.0,677
-3.5515795,0.0,4880
-1.4164495,0.0,5485
-0.89729625,0.0,9961
-1.7163173,0.0,8703
-1.8144906,0.0,207
-0.44494218,0.0,2591
-1.2521708,0.0,15154
-1.620959,0.0,4272
-1.4176114,0.0,6901
0.1521527,1.0,135
-1.7967088,0.0,832
0.6961787,0.0,15281
-2.1435828,0.0,5318
-0.23734213,0.0,8154
-4.0165787,0.0,6458
-3.1588647,0.0,5076
-2.0496812,0.0,3549
-3.9955041,0.0,657
2.203878,0.0,11537
0.7483558,0.0,12850
0.4799591,0.0,7733
-0.21149391,0.0,10783
-1.1927264,0.0,4543
0.34880665,0.0,3219
2.6434395,1.0,15112
4.6968694,1.0,8642
-4.3002443,0.0,2985
-1.5340078,0.0,14085
-3.3734128,0.0,571
-0.13012712,0.0,5797
-3.3651865,0.0,2990
-1.7793186,0.0,5076
-1.2795861,0.0,2146
-3.710653,0.0,2779
-3.7775025,0.0,3127
-4.554633,0.0,11523
1.0992005,0.0,826
-0.45266864,1.0,8636
-1.7580495,0.0,3218
-1.4645028,0.0,655
-2.5713577,0.0,12053
0.6216509,0.0,11231
-0.49282503,1.0,17535
0.7755597,0.0,2180
-3.435243,0.0,15487
-2.883397,0.0,2990
-3.3504663,0.0,5606
0.17999226,0.0,10249
-0.75642604,0.0,11709
-3.4538836,0.0,6701
-4.986901,0.0,13551
-0.14328425,0.0,842
-4.633172,0.0,5076
1.3365662,1.0,16385
0.9535436,0.0,614
-0.51247,0.0,5678
-2.6077602,0.0,9954
-1.7023388,0.0,14987
0.061080802,0.0,1713
-1.2474449,0.0,13570
-4.4272156,0.0,1180
-1.6919277,0.0,6261
-0.4202921,0.0,1240
-3.0970035,0.0,4381
-0.7578457,0.0,15998
-2.30256,0.0,8467
-3.2092016,0.0,10241
-0.7150577,0.0,16486
-1.9060729,0.0,2490
-3.0493832,0.0,4683
-3.4255683,0.0,4893
-1.6406537,0.0,2985
0.2613648,0.0,11606
-1.6872052,0.0,1713
-2.2966154,0.0,13544
5.070509,1.0,14252
-2.4066694,0.0,16894
-2.9345467,0.0,15154
-0.6343871,0.0,1001
0.43397006,0.0,15134
3.840082,0.0,11713
-3.8279347,0.0,8268
-2.6918452,0.0,5279
-0.8262848,0.0,2145
-0.6670462,1.0,5649
-3.0904992,1.0,3833
2.1668508,0.0,13658
-0.57788557,0.0,5603
-1.2919223,0.0,17443
-2.9043305,0.0,3835
-2.590903,0.0,3574
0.060794037,0.0,1306
-4.9970717,0.0,14955
-1.4349729,0.0,15061
4.348794,1.0,10223
-1.7999247,0.0,4644
-3.0053184,0.0,9591
0.67661333,0.0,10358
-3.8562813,0.0,4272
-1.4430106,0.0,10782
0.094449595,0.0,3220
-3.0798347,0.0,2054
-2.924096,0.0,14755
-0.38978836,0.0,3522
-2.5872376,0.0,4799
3.0200505,1.0,5981
-2.9668124,1.0,8786
-0.018975656,0.0,2180
-3.1676323,0.0,523
-5.02794,0.0,4272
-5.5294313,0.0,5165
-3.1522796,0.0,2143
-1.5255196,0.0,1180
-1.0485077,0.0,10791
0.3785425,0.0,4515
4.4938083,1.0,11817
-1.7057183,0.0,943
0.57075286,0.0,2413
-3.267283,0.0,2311
-2.4021893,0.0,11759
-1.6732906,0.0,3548
-2.6018465,0.0,14393
-0.6358385,0.0,14310
-2.3307672,0.0,2255
-1.4777832,0.0,7224
-0.07533221,0.0,5783
-3.3735816,0.0,7568
-2.152523,0.0,15825
-4.6635695,0.0,1012
-0.35286018,0.0,3651
-2.9308631,0.0,11992
-1.3257135,0.0,8334
1.5859423,1.0,6046
0.50240374,0.0,5770
-0.5415341,0.0,7497
